UserID,SessionID,ActivityType,Timestamp,ProductID,Category,Price,Location,Device
User014,Session00025,Add to Cart,2025-02-04 04:40:28,Prod106,Sports,59.99,Sendai,Mobile
User018,Session00008,Search,2025-02-04 17:54:48,,,,Fukuoka,Tablet
User018,Session00090,Page View,2025-02-04 17:27:37,Prod105,Toys,29.99,Hiroshima,Desktop
User004,Session00039,Checkout,2025-02-04 09:53:25,Prod106,Sports,59.99,Hiroshima,Mobile
User001,Session00074,Page View,2025-02-04 21:37:48,Prod106,Sports,59.99,Nagoya,Tablet
User016,Session00010,Logout,2025-02-04 22:30:09,,,,Sapporo,Mobile
User001,Session00092,Purchase,2025-02-04 04:20:32,Prod101,Electronics,199.99,Kyoto,Mobile
User008,Session00005,Page View,2025-02-04 19:20:59,Prod106,Sports,59.99,Sapporo,Desktop
User017,Session00039,Search,2025-02-04 19:18:21,,,,Hiroshima,Tablet
User011,Session00100,Search,2025-02-04 06:32:31,,,,Tokyo,Desktop
User015,Session00041,Search,2025-02-04 23:07:34,,,,Nagoya,Tablet
User008,Session00005,Checkout,2025-02-04 12:16:14,Prod102,Clothing,49.99,Tokyo,Mobile
User007,Session00040,Add to Cart,2025-02-04 15:53:18,Prod106,Sports,59.99,Sendai,Mobile
User010,Session00044,Logout,2025-02-04 05:42:19,,,,Osaka,Mobile
User020,Session00004,Add to Cart,2025-02-04 08:28:47,Prod104,Home & Kitchen,89.99,Sendai,Mobile
User002,Session00083,Logout,2025-02-04 20:48:29,,,,Fukuoka,Mobile
User004,Session00097,Add to Cart,2025-02-04 18:18:32,Prod104,Home & Kitchen,89.99,Kyoto,Tablet
User013,Session00011,Page View,2025-02-04 01:54:47,Prod105,Toys,29.99,Nagoya,Desktop
User007,Session00089,Search,2025-02-04 09:13:50,,,,Nagoya,Desktop
User019,Session00088,Logout,2025-02-04 02:48:17,,,,Sapporo,Mobile
User011,Session00099,Checkout,2025-02-04 16:13:13,Prod101,Electronics,199.99,Hiroshima,Desktop
User015,Session00089,Logout,2025-02-04 03:56:17,,,,Kyoto,Mobile
User007,Session00029,Purchase,2025-02-04 07:22:30,Prod103,Books,15.99,Tokyo,Mobile
User015,Session00066,Purchase,2025-02-04 13:52:26,Prod103,Books,15.99,Osaka,Tablet
User017,Session00001,Checkout,2025-02-04 23:33:49,Prod102,Clothing,49.99,Kyoto,Tablet
User009,Session00073,Purchase,2025-02-04 16:30:09,Prod102,Clothing,49.99,Tokyo,Tablet
User011,Session00055,Checkout,2025-02-04 12:04:11,Prod103,Books,15.99,Osaka,Tablet
User010,Session00007,Checkout,2025-02-04 00:10:13,Prod102,Clothing,49.99,Osaka,Desktop
User008,Session00047,Search,2025-02-04 02:34:46,,,,Sapporo,Mobile
User008,Session00089,Checkout,2025-02-04 02:55:40,Prod103,Books,15.99,Tokyo,Mobile
User011,Session00069,Add to Cart,2025-02-04 06:13:10,Prod105,Toys,29.99,Sapporo,Mobile
User006,Session00065,Checkout,2025-02-04 15:02:03,Prod106,Sports,59.99,Fukuoka,Desktop
User002,Session00015,Add to Cart,2025-02-04 13:55:26,Prod101,Electronics,199.99,Tokyo,Tablet
User015,Session00052,Purchase,2025-02-04 05:41:44,Prod105,Toys,29.99,Osaka,Tablet
User002,Session00043,Add to Cart,2025-02-04 06:58:19,Prod102,Clothing,49.99,Tokyo,Desktop
User009,Session00050,Search,2025-02-04 09:35:34,,,,Osaka,Tablet
User004,Session00025,Checkout,2025-02-04 21:26:26,Prod106,Sports,59.99,Tokyo,Tablet
User010,Session00082,Search,2025-02-04 07:19:15,,,,Hiroshima,Tablet
User005,Session00094,Purchase,2025-02-04 14:04:45,Prod101,Electronics,199.99,Tokyo,Tablet
User014,Session00094,Page View,2025-02-04 23:30:05,Prod101,Electronics,199.99,Tokyo,Mobile
User001,Session00066,Search,2025-02-04 04:04:49,,,,Sendai,Tablet
User008,Session00096,Checkout,2025-02-04 13:03:35,Prod103,Books,15.99,Sapporo,Tablet
User016,Session00095,Add to Cart,2025-02-04 02:47:36,Prod106,Sports,59.99,Nagoya,Mobile
User002,Session00071,Page View,2025-02-04 14:26:02,Prod103,Books,15.99,Kyoto,Tablet
User012,Session00077,Purchase,2025-02-04 23:57:56,Prod106,Sports,59.99,Tokyo,Desktop
User019,Session00041,Checkout,2025-02-04 06:56:16,Prod101,Electronics,199.99,Kyoto,Tablet
User017,Session00086,Add to Cart,2025-02-04 23:27:15,Prod104,Home & Kitchen,89.99,Tokyo,Desktop
User005,Session00063,Purchase,2025-02-04 14:34:09,Prod104,Home & Kitchen,89.99,Tokyo,Desktop
User007,Session00052,Page View,2025-02-04 18:16:34,Prod106,Sports,59.99,Hiroshima,Tablet
User002,Session00033,Logout,2025-02-04 12:08:17,,,,Tokyo,Desktop
User011,Session00010,Page View,2025-02-04 09:58:03,Prod102,Clothing,49.99,Tokyo,Desktop
User006,Session00031,Logout,2025-02-04 04:33:43,,,,Sapporo,Mobile
User001,Session00057,Logout,2025-02-04 04:07:42,,,,Nagoya,Tablet
User018,Session00011,Search,2025-02-04 20:26:37,,,,Fukuoka,Mobile
User017,Session00017,Purchase,2025-02-04 11:36:19,Prod104,Home & Kitchen,89.99,Sapporo,Desktop
User014,Session00052,Add to Cart,2025-02-04 20:53:39,Prod101,Electronics,199.99,Nagoya,Tablet
User020,Session00014,Purchase,2025-02-04 08:53:55,Prod105,Toys,29.99,Osaka,Mobile
User016,Session00073,Page View,2025-02-04 17:19:54,Prod103,Books,15.99,Osaka,Tablet
User004,Session00060,Add to Cart,2025-02-04 21:12:05,Prod103,Books,15.99,Sendai,Mobile
User015,Session00081,Search,2025-02-04 06:09:35,,,,Kyoto,Desktop
User006,Session00093,Search,2025-02-04 05:21:46,,,,Fukuoka,Mobile
User013,Session00055,Page View,2025-02-04 05:15:54,Prod106,Sports,59.99,Kyoto,Mobile
User003,Session00085,Page View,2025-02-04 16:12:28,Prod105,Toys,29.99,Osaka,Mobile
User018,Session00049,Purchase,2025-02-04 09:18:38,Prod106,Sports,59.99,Kyoto,Desktop
User002,Session00048,Logout,2025-02-04 13:29:24,,,,Nagoya,Desktop
User003,Session00021,Search,2025-02-04 02:33:34,,,,Osaka,Desktop
User011,Session00053,Search,2025-02-04 14:25:40,,,,Hiroshima,Mobile
User018,Session00097,Page View,2025-02-04 03:28:53,Prod102,Clothing,49.99,Tokyo,Tablet
User019,Session00043,Logout,2025-02-04 07:53:35,,,,Sapporo,Desktop
User001,Session00092,Add to Cart,2025-02-04 08:40:21,Prod106,Sports,59.99,Sapporo,Desktop
User006,Session00021,Search,2025-02-04 03:52:05,,,,Sapporo,Tablet
User018,Session00059,Search,2025-02-04 00:37:24,,,,Kyoto,Desktop
User017,Session00052,Add to Cart,2025-02-04 11:17:29,Prod103,Books,15.99,Osaka,Desktop
User017,Session00060,Checkout,2025-02-04 00:03:12,Prod103,Books,15.99,Osaka,Mobile
User020,Session00002,Logout,2025-02-04 12:55:30,,,,Tokyo,Mobile
User012,Session00094,Purchase,2025-02-04 08:40:05,Prod102,Clothing,49.99,Sapporo,Tablet
User001,Session00049,Search,2025-02-04 03:06:01,,,,Kyoto,Tablet
User012,Session00057,Page View,2025-02-04 10:30:12,Prod104,Home & Kitchen,89.99,Kyoto,Desktop
User003,Session00041,Logout,2025-02-04 09:10:59,,,,Sendai,Desktop
User016,Session00092,Add to Cart,2025-02-04 19:22:19,Prod101,Electronics,199.99,Kyoto,Tablet
User014,Session00060,Page View,2025-02-04 20:14:12,Prod101,Electronics,199.99,Tokyo,Desktop
User014,Session00058,Checkout,2025-02-04 14:29:36,Prod104,Home & Kitchen,89.99,Osaka,Mobile
User017,Session00009,Search,2025-02-04 13:37:00,,,,Osaka,Mobile
User020,Session00097,Search,2025-02-04 11:06:24,,,,Hiroshima,Desktop
User012,Session00099,Add to Cart,2025-02-04 06:33:27,Prod105,Toys,29.99,Hiroshima,Mobile
User012,Session00063,Search,2025-02-04 13:56:11,,,,Tokyo,Desktop
User012,Session00007,Page View,2025-02-04 12:52:49,Prod106,Sports,59.99,Hiroshima,Mobile
User003,Session00091,Purchase,2025-02-04 19:02:54,Prod103,Books,15.99,Sendai,Desktop
User011,Session00059,Page View,2025-02-04 13:20:59,Prod106,Sports,59.99,Sendai,Tablet
User002,Session00060,Purchase,2025-02-04 04:34:06,Prod104,Home & Kitchen,89.99,Osaka,Mobile
User007,Session00010,Search,2025-02-04 17:59:25,,,,Kyoto,Mobile
User013,Session00049,Add to Cart,2025-02-04 00:44:01,Prod104,Home & Kitchen,89.99,Nagoya,Mobile
User019,Session00031,Purchase,2025-02-04 13:52:19,Prod105,Toys,29.99,Nagoya,Desktop
User007,Session00095,Purchase,2025-02-04 02:25:34,Prod103,Books,15.99,Sapporo,Mobile
User004,Session00085,Page View,2025-02-04 13:30:55,Prod105,Toys,29.99,Kyoto,Mobile
User014,Session00082,Logout,2025-02-04 22:36:13,,,,Sendai,Tablet
User006,Session00036,Checkout,2025-02-04 02:53:53,Prod102,Clothing,49.99,Osaka,Mobile
User001,Session00016,Purchase,2025-02-04 10:59:35,Prod106,Sports,59.99,Nagoya,Tablet
User016,Session00031,Search,2025-02-04 00:36:44,,,,Kyoto,Desktop
User006,Session00016,Purchase,2025-02-04 18:39:37,Prod103,Books,15.99,Kyoto,Tablet
User011,Session00087,Page View,2025-02-04 16:35:03,Prod105,Toys,29.99,Nagoya,Mobile
User015,Session00061,Page View,2025-02-04 00:24:42,Prod105,Toys,29.99,Kyoto,Mobile
User013,Session00052,Page View,2025-02-04 13:50:07,Prod104,Home & Kitchen,89.99,Nagoya,Mobile
User015,Session00055,Logout,2025-02-04 07:54:47,,,,Sendai,Desktop
User012,Session00015,Logout,2025-02-04 16:46:14,,,,Kyoto,Tablet
User002,Session00021,Logout,2025-02-04 19:43:10,,,,Hiroshima,Desktop
User017,Session00027,Search,2025-02-04 04:24:26,,,,Kyoto,Tablet
User018,Session00038,Add to Cart,2025-02-04 15:16:05,Prod102,Clothing,49.99,Tokyo,Tablet
User004,Session00006,Search,2025-02-04 17:20:54,,,,Tokyo,Mobile
User019,Session00069,Page View,2025-02-04 13:30:13,Prod103,Books,15.99,Sapporo,Tablet
User014,Session00067,Checkout,2025-02-04 20:04:56,Prod101,Electronics,199.99,Hiroshima,Desktop
User002,Session00053,Search,2025-02-04 10:59:48,,,,Sendai,Mobile
User001,Session00038,Purchase,2025-02-04 11:52:02,Prod101,Electronics,199.99,Osaka,Desktop
User001,Session00062,Checkout,2025-02-04 15:12:53,Prod104,Home & Kitchen,89.99,Fukuoka,Tablet
User010,Session00083,Search,2025-02-04 13:30:48,,,,Osaka,Tablet
User012,Session00015,Page View,2025-02-04 14:28:44,Prod102,Clothing,49.99,Nagoya,Tablet
User007,Session00040,Checkout,2025-02-04 07:08:30,Prod103,Books,15.99,Nagoya,Desktop
User019,Session00075,Checkout,2025-02-04 02:40:15,Prod105,Toys,29.99,Tokyo,Tablet
User010,Session00088,Add to Cart,2025-02-04 02:28:17,Prod103,Books,15.99,Hiroshima,Desktop
User002,Session00022,Purchase,2025-02-04 15:39:27,Prod101,Electronics,199.99,Sapporo,Desktop
User014,Session00098,Checkout,2025-02-04 10:23:30,Prod105,Toys,29.99,Sendai,Tablet
User020,Session00089,Checkout,2025-02-04 02:11:11,Prod106,Sports,59.99,Tokyo,Tablet
User019,Session00083,Search,2025-02-04 05:28:08,,,,Hiroshima,Tablet
User007,Session00011,Purchase,2025-02-04 19:35:02,Prod106,Sports,59.99,Tokyo,Mobile
User019,Session00048,Search,2025-02-04 13:00:59,,,,Osaka,Mobile
User009,Session00084,Checkout,2025-02-04 05:45:51,Prod106,Sports,59.99,Hiroshima,Tablet
User020,Session00060,Checkout,2025-02-04 09:54:07,Prod105,Toys,29.99,Osaka,Tablet
User001,Session00099,Checkout,2025-02-04 07:49:09,Prod104,Home & Kitchen,89.99,Hiroshima,Desktop
User005,Session00033,Purchase,2025-02-04 12:56:10,Prod105,Toys,29.99,Nagoya,Mobile
User013,Session00078,Logout,2025-02-04 00:07:00,,,,Hiroshima,Tablet
User013,Session00001,Checkout,2025-02-04 17:44:31,Prod105,Toys,29.99,Kyoto,Tablet
User002,Session00080,Page View,2025-02-04 10:08:29,Prod104,Home & Kitchen,89.99,Kyoto,Tablet
User009,Session00067,Page View,2025-02-04 09:44:31,Prod104,Home & Kitchen,89.99,Hiroshima,Mobile
User009,Session00079,Purchase,2025-02-04 17:34:32,Prod105,Toys,29.99,Osaka,Tablet
User010,Session00039,Add to Cart,2025-02-04 10:17:54,Prod102,Clothing,49.99,Kyoto,Mobile
User003,Session00016,Checkout,2025-02-04 13:15:06,Prod102,Clothing,49.99,Sapporo,Tablet
User013,Session00048,Search,2025-02-04 03:20:06,,,,Sapporo,Tablet
User004,Session00069,Logout,2025-02-04 23:50:58,,,,Nagoya,Tablet
User018,Session00018,Page View,2025-02-04 20:03:14,Prod106,Sports,59.99,Sendai,Desktop
User007,Session00070,Checkout,2025-02-04 03:07:00,Prod102,Clothing,49.99,Fukuoka,Desktop
User012,Session00045,Page View,2025-02-04 09:04:01,Prod101,Electronics,199.99,Osaka,Tablet
User007,Session00026,Add to Cart,2025-02-04 10:25:41,Prod104,Home & Kitchen,89.99,Tokyo,Desktop
User018,Session00058,Page View,2025-02-04 13:58:29,Prod106,Sports,59.99,Hiroshima,Mobile
User010,Session00015,Search,2025-02-04 14:24:04,,,,Kyoto,Tablet
User014,Session00065,Search,2025-02-04 11:00:00,,,,Sapporo,Mobile
User006,Session00025,Page View,2025-02-04 02:08:41,Prod103,Books,15.99,Nagoya,Desktop
User020,Session00078,Page View,2025-02-04 18:39:10,Prod101,Electronics,199.99,Fukuoka,Desktop
User017,Session00092,Checkout,2025-02-04 19:57:09,Prod105,Toys,29.99,Tokyo,Desktop
User001,Session00073,Purchase,2025-02-04 11:17:59,Prod103,Books,15.99,Kyoto,Mobile
User005,Session00001,Checkout,2025-02-04 08:06:32,Prod103,Books,15.99,Kyoto,Desktop
User014,Session00036,Checkout,2025-02-04 20:53:23,Prod103,Books,15.99,Osaka,Tablet
User020,Session00024,Logout,2025-02-04 16:23:29,,,,Sapporo,Tablet
User018,Session00049,Checkout,2025-02-04 01:47:58,Prod103,Books,15.99,Hiroshima,Desktop
User013,Session00030,Page View,2025-02-04 18:45:56,Prod101,Electronics,199.99,Nagoya,Tablet
User009,Session00014,Page View,2025-02-04 07:47:14,Prod105,Toys,29.99,Kyoto,Desktop
User014,Session00048,Purchase,2025-02-04 08:44:08,Prod103,Books,15.99,Fukuoka,Tablet
User005,Session00082,Checkout,2025-02-04 01:21:26,Prod103,Books,15.99,Fukuoka,Tablet
User015,Session00012,Search,2025-02-04 20:41:52,,,,Sapporo,Desktop
User020,Session00023,Add to Cart,2025-02-04 06:10:20,Prod106,Sports,59.99,Nagoya,Mobile
User001,Session00069,Purchase,2025-02-04 07:28:20,Prod104,Home & Kitchen,89.99,Fukuoka,Mobile
User002,Session00089,Purchase,2025-02-04 10:48:26,Prod101,Electronics,199.99,Sapporo,Tablet
User006,Session00097,Purchase,2025-02-04 18:20:48,Prod103,Books,15.99,Kyoto,Desktop
User007,Session00021,Add to Cart,2025-02-04 07:45:31,Prod102,Clothing,49.99,Nagoya,Mobile
User013,Session00018,Purchase,2025-02-04 07:51:38,Prod103,Books,15.99,Tokyo,Mobile
User007,Session00019,Logout,2025-02-04 12:05:01,,,,Sapporo,Mobile
User018,Session00050,Checkout,2025-02-04 03:03:34,Prod102,Clothing,49.99,Tokyo,Mobile
User011,Session00028,Page View,2025-02-04 21:00:26,Prod103,Books,15.99,Kyoto,Tablet
User018,Session00028,Search,2025-02-04 06:56:40,,,,Kyoto,Mobile
User003,Session00068,Purchase,2025-02-04 01:11:30,Prod101,Electronics,199.99,Tokyo,Mobile
User008,Session00028,Add to Cart,2025-02-04 18:51:34,Prod102,Clothing,49.99,Sapporo,Mobile
User001,Session00081,Search,2025-02-04 01:52:27,,,,Sapporo,Tablet
User003,Session00098,Checkout,2025-02-04 16:58:31,Prod104,Home & Kitchen,89.99,Sapporo,Desktop
User003,Session00082,Logout,2025-02-04 13:39:37,,,,Sendai,Tablet
User017,Session00099,Page View,2025-02-04 18:43:17,Prod101,Electronics,199.99,Sapporo,Mobile
User007,Session00090,Logout,2025-02-04 08:30:44,,,,Fukuoka,Mobile
User010,Session00018,Checkout,2025-02-04 07:07:52,Prod102,Clothing,49.99,Sendai,Desktop
User010,Session00008,Add to Cart,2025-02-04 13:13:36,Prod104,Home & Kitchen,89.99,Nagoya,Desktop
User007,Session00001,Checkout,2025-02-04 03:40:58,Prod101,Electronics,199.99,Kyoto,Desktop
User014,Session00097,Logout,2025-02-04 15:35:10,,,,Sapporo,Tablet
User001,Session00007,Checkout,2025-02-04 23:06:46,Prod105,Toys,29.99,Sapporo,Mobile
User010,Session00048,Logout,2025-02-04 20:46:46,,,,Sendai,Tablet
User007,Session00075,Add to Cart,2025-02-04 14:18:10,Prod103,Books,15.99,Nagoya,Tablet
User019,Session00020,Logout,2025-02-04 03:50:45,,,,Osaka,Desktop
User006,Session00050,Checkout,2025-02-04 16:20:53,Prod103,Books,15.99,Nagoya,Tablet
User018,Session00073,Page View,2025-02-04 15:10:32,Prod103,Books,15.99,Tokyo,Mobile
User002,Session00061,Add to Cart,2025-02-04 16:53:27,Prod101,Electronics,199.99,Kyoto,Desktop
User004,Session00069,Search,2025-02-04 21:40:38,,,,Kyoto,Tablet
User006,Session00065,Page View,2025-02-04 18:08:32,Prod105,Toys,29.99,Kyoto,Tablet
User011,Session00033,Checkout,2025-02-04 21:21:23,Prod106,Sports,59.99,Nagoya,Desktop
User007,Session00033,Logout,2025-02-04 04:57:57,,,,Fukuoka,Desktop
User019,Session00002,Logout,2025-02-04 02:04:21,,,,Sapporo,Desktop
User008,Session00025,Logout,2025-02-04 06:31:20,,,,Sapporo,Mobile
User006,Session00026,Add to Cart,2025-02-04 08:55:01,Prod101,Electronics,199.99,Tokyo,Desktop
User002,Session00059,Logout,2025-02-04 15:22:27,,,,Kyoto,Desktop
User020,Session00014,Search,2025-02-04 11:40:16,,,,Osaka,Mobile
User016,Session00010,Logout,2025-02-04 19:02:01,,,,Kyoto,Mobile
User001,Session00092,Add to Cart,2025-02-04 20:16:56,Prod102,Clothing,49.99,Tokyo,Desktop
User011,Session00084,Add to Cart,2025-02-04 07:12:41,Prod101,Electronics,199.99,Nagoya,Tablet
User009,Session00079,Logout,2025-02-04 08:10:30,,,,Kyoto,Tablet
User018,Session00052,Purchase,2025-02-04 01:44:18,Prod101,Electronics,199.99,Sendai,Desktop
User014,Session00049,Page View,2025-02-04 15:10:24,Prod104,Home & Kitchen,89.99,Hiroshima,Mobile
User009,Session00048,Logout,2025-02-04 08:08:01,,,,Fukuoka,Mobile
User002,Session00087,Search,2025-02-04 22:06:36,,,,Sendai,Mobile
User003,Session00043,Logout,2025-02-04 18:26:00,,,,Hiroshima,Desktop
User017,Session00034,Logout,2025-02-04 04:50:41,,,,Tokyo,Desktop
