UserID,SessionID,ActivityType,Timestamp,ProductID,Category,Price,Location,Device
User007,Session00010,Add to Cart,2025-02-04 13:19:10,Prod106,Sports,59.99,Sapporo,Tablet
User011,Session00042,Search,2025-02-04 19:58:35,,,,Sapporo,Desktop
User014,Session00085,Add to Cart,2025-02-04 02:47:31,Prod104,Home & Kitchen,89.99,Hiroshima,Desktop
User001,Session00046,Purchase,2025-02-04 02:17:19,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User018,Session00036,Checkout,2025-02-04 17:24:03,Prod103,Books,15.99,Sendai,Desktop
User004,Session00054,Checkout,2025-02-04 10:12:20,Prod103,Books,15.99,Tokyo,Tablet
User017,Session00099,Search,2025-02-04 20:42:53,,,,Osaka,Desktop
User002,Session00084,Add to Cart,2025-02-04 14:56:58,Prod106,Sports,59.99,Fukuoka,Mobile
User019,Session00049,Page View,2025-02-04 20:59:38,Prod105,Toys,29.99,Osaka,Desktop
User006,Session00083,Purchase,2025-02-04 19:37:41,Prod105,Toys,29.99,Hiroshima,Desktop
User010,Session00032,Search,2025-02-04 21:29:05,,,,Kyoto,Mobile
User003,Session00048,Page View,2025-02-04 12:56:14,Prod103,Books,15.99,Kyoto,Tablet
User020,Session00036,Page View,2025-02-04 09:17:02,Prod105,Toys,29.99,Sendai,Mobile
User007,Session00005,Logout,2025-02-04 00:03:48,,,,Sendai,Mobile
User018,Session00083,Page View,2025-02-04 17:11:40,Prod105,Toys,29.99,Sendai,Desktop
User002,Session00009,Search,2025-02-04 15:38:34,,,,Osaka,Desktop
User011,Session00013,Search,2025-02-04 14:31:24,,,,Sapporo,Mobile
User018,Session00026,Add to Cart,2025-02-04 11:46:52,Prod106,Sports,59.99,Tokyo,Mobile
User020,Session00004,Search,2025-02-04 17:40:34,,,,Sapporo,Desktop
User006,Session00026,Checkout,2025-02-04 14:00:16,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User015,Session00062,Add to Cart,2025-02-04 02:42:07,Prod105,Toys,29.99,Fukuoka,Mobile
User016,Session00026,Search,2025-02-04 01:43:08,,,,Hiroshima,Mobile
User007,Session00013,Add to Cart,2025-02-04 16:35:10,Prod105,Toys,29.99,Sapporo,Mobile
User014,Session00042,Logout,2025-02-04 06:57:18,,,,Sapporo,Tablet
User020,Session00021,Checkout,2025-02-04 13:22:26,Prod105,Toys,29.99,Sendai,Desktop
User018,Session00076,Search,2025-02-04 14:03:43,,,,Hiroshima,Mobile
User018,Session00006,Purchase,2025-02-04 19:43:31,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User012,Session00068,Search,2025-02-04 09:33:04,,,,Hiroshima,Mobile
User016,Session00071,Logout,2025-02-04 01:51:48,,,,Sapporo,Mobile
User012,Session00069,Logout,2025-02-04 23:00:32,,,,Sapporo,Mobile
User013,Session00023,Logout,2025-02-04 19:42:44,,,,Fukuoka,Tablet
User009,Session00048,Checkout,2025-02-04 15:43:23,Prod105,Toys,29.99,Fukuoka,Desktop
User001,Session00094,Page View,2025-02-04 09:07:43,Prod102,Clothing,49.99,Nagoya,Tablet
User018,Session00019,Add to Cart,2025-02-04 18:23:19,Prod103,Books,15.99,Tokyo,Tablet
User014,Session00038,Logout,2025-02-04 14:47:30,,,,Tokyo,Desktop
User016,Session00077,Logout,2025-02-04 01:45:46,,,,Osaka,Tablet
User013,Session00096,Logout,2025-02-04 01:20:14,,,,Hiroshima,Mobile
User002,Session00058,Purchase,2025-02-04 23:39:56,Prod102,Clothing,49.99,Fukuoka,Desktop
User017,Session00064,Search,2025-02-04 16:07:12,,,,Fukuoka,Desktop
User006,Session00009,Purchase,2025-02-04 20:03:29,Prod106,Sports,59.99,Sapporo,Tablet
User010,Session00043,Checkout,2025-02-04 00:57:26,Prod105,Toys,29.99,Tokyo,Desktop
User020,Session00078,Checkout,2025-02-04 16:28:50,Prod102,Clothing,49.99,Sapporo,Mobile
User013,Session00099,Purchase,2025-02-04 15:13:00,Prod106,Sports,59.99,Fukuoka,Desktop
User010,Session00055,Add to Cart,2025-02-04 16:45:32,Prod104,Home & Kitchen,89.99,Tokyo,Desktop
User006,Session00099,Page View,2025-02-04 03:31:27,Prod101,Electronics,199.99,Sapporo,Tablet
User005,Session00024,Page View,2025-02-04 00:13:39,Prod101,Electronics,199.99,Kyoto,Tablet
User020,Session00010,Page View,2025-02-04 08:21:22,Prod104,Home & Kitchen,89.99,Sapporo,Tablet
User011,Session00044,Checkout,2025-02-04 08:14:21,Prod103,Books,15.99,Sendai,Tablet
User018,Session00015,Add to Cart,2025-02-04 19:19:16,Prod104,Home & Kitchen,89.99,Tokyo,Mobile
User007,Session00001,Checkout,2025-02-04 03:40:45,Prod105,Toys,29.99,Sendai,Desktop
User003,Session00022,Search,2025-02-04 22:29:53,,,,Osaka,Tablet
User007,Session00071,Purchase,2025-02-04 18:17:20,Prod105,Toys,29.99,Kyoto,Mobile
User015,Session00088,Purchase,2025-02-04 19:16:27,Prod101,Electronics,199.99,Tokyo,Mobile
User002,Session00016,Logout,2025-02-04 05:44:58,,,,Sapporo,Mobile
User016,Session00002,Checkout,2025-02-04 13:54:44,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User011,Session00053,Purchase,2025-02-04 06:58:30,Prod105,Toys,29.99,Sendai,Mobile
User010,Session00010,Search,2025-02-04 14:31:11,,,,Tokyo,Tablet
User019,Session00089,Search,2025-02-04 00:32:08,,,,Tokyo,Tablet
User002,Session00028,Purchase,2025-02-04 21:31:19,Prod103,Books,15.99,Nagoya,Desktop
User003,Session00016,Page View,2025-02-04 23:12:39,Prod106,Sports,59.99,Kyoto,Desktop
User003,Session00082,Purchase,2025-02-04 14:52:53,Prod104,Home & Kitchen,89.99,Hiroshima,Desktop
User007,Session00033,Checkout,2025-02-04 09:16:00,Prod102,Clothing,49.99,Sapporo,Tablet
User015,Session00049,Logout,2025-02-04 02:47:39,,,,Kyoto,Desktop
User017,Session00012,Checkout,2025-02-04 15:36:41,Prod102,Clothing,49.99,Hiroshima,Mobile
User004,Session00062,Checkout,2025-02-04 19:21:22,Prod101,Electronics,199.99,Osaka,Desktop
User015,Session00011,Add to Cart,2025-02-04 04:06:43,Prod105,Toys,29.99,Sapporo,Tablet
User001,Session00072,Add to Cart,2025-02-04 02:24:11,Prod106,Sports,59.99,Nagoya,Desktop
User005,Session00100,Checkout,2025-02-04 22:34:28,Prod102,Clothing,49.99,Nagoya,Tablet
User008,Session00026,Purchase,2025-02-04 18:18:08,Prod105,Toys,29.99,Tokyo,Desktop
User020,Session00073,Logout,2025-02-04 19:52:39,,,,Tokyo,Desktop
User012,Session00005,Checkout,2025-02-04 20:21:46,Prod104,Home & Kitchen,89.99,Tokyo,Mobile
User010,Session00073,Search,2025-02-04 06:39:42,,,,Nagoya,Mobile
User001,Session00067,Purchase,2025-02-04 11:27:28,Prod101,Electronics,199.99,Sapporo,Tablet
User015,Session00047,Logout,2025-02-04 22:22:44,,,,Fukuoka,Mobile
User014,Session00001,Logout,2025-02-04 23:43:59,,,,Tokyo,Mobile
User015,Session00034,Logout,2025-02-04 16:47:14,,,,Fukuoka,Mobile
User004,Session00084,Page View,2025-02-04 04:54:52,Prod101,Electronics,199.99,Tokyo,Mobile
User004,Session00007,Page View,2025-02-04 06:56:53,Prod105,Toys,29.99,Hiroshima,Desktop
User004,Session00012,Page View,2025-02-04 10:03:22,Prod105,Toys,29.99,Kyoto,Tablet
User012,Session00080,Page View,2025-02-04 20:41:57,Prod106,Sports,59.99,Kyoto,Mobile
User005,Session00067,Search,2025-02-04 07:56:16,,,,Osaka,Tablet
User020,Session00016,Checkout,2025-02-04 01:05:08,Prod103,Books,15.99,Tokyo,Mobile
User005,Session00069,Search,2025-02-04 09:08:07,,,,Tokyo,Mobile
User006,Session00052,Add to Cart,2025-02-04 02:45:27,Prod104,Home & Kitchen,89.99,Tokyo,Tablet
User019,Session00035,Add to Cart,2025-02-04 13:44:47,Prod105,Toys,29.99,Osaka,Desktop
User008,Session00059,Purchase,2025-02-04 02:09:29,Prod106,Sports,59.99,Osaka,Desktop
User004,Session00012,Checkout,2025-02-04 18:37:47,Prod106,Sports,59.99,Hiroshima,Mobile
User017,Session00060,Logout,2025-02-04 02:18:21,,,,Osaka,Desktop
User011,Session00061,Add to Cart,2025-02-04 14:20:06,Prod102,Clothing,49.99,Kyoto,Desktop
User007,Session00086,Search,2025-02-04 07:44:20,,,,Hiroshima,Tablet
User017,Session00043,Purchase,2025-02-04 04:27:49,Prod104,Home & Kitchen,89.99,Tokyo,Tablet
User003,Session00087,Page View,2025-02-04 20:59:27,Prod106,Sports,59.99,Nagoya,Tablet
User001,Session00047,Checkout,2025-02-04 06:51:36,Prod105,Toys,29.99,Fukuoka,Mobile
User005,Session00092,Checkout,2025-02-04 10:42:12,Prod101,Electronics,199.99,Nagoya,Tablet
User016,Session00035,Checkout,2025-02-04 01:31:59,Prod104,Home & Kitchen,89.99,Hiroshima,Tablet
User007,Session00040,Search,2025-02-04 22:40:24,,,,Hiroshima,Tablet
User019,Session00020,Page View,2025-02-04 17:04:17,Prod102,Clothing,49.99,Kyoto,Desktop
User004,Session00091,Page View,2025-02-04 22:52:00,Prod103,Books,15.99,Osaka,Desktop
User003,Session00056,Page View,2025-02-04 05:53:32,Prod101,Electronics,199.99,Tokyo,Desktop
User009,Session00054,Checkout,2025-02-04 05:37:05,Prod103,Books,15.99,Sapporo,Mobile
User020,Session00073,Checkout,2025-02-04 06:29:24,Prod105,Toys,29.99,Hiroshima,Tablet
User019,Session00067,Search,2025-02-04 21:46:42,,,,Hiroshima,Desktop
User012,Session00063,Purchase,2025-02-04 03:18:20,Prod106,Sports,59.99,Nagoya,Desktop
User011,Session00043,Purchase,2025-02-04 14:21:25,Prod102,Clothing,49.99,Nagoya,Tablet
User018,Session00038,Checkout,2025-02-04 01:39:39,Prod102,Clothing,49.99,Sendai,Desktop
User012,Session00056,Search,2025-02-04 23:04:59,,,,Hiroshima,Mobile
User009,Session00082,Purchase,2025-02-04 13:17:28,Prod104,Home & Kitchen,89.99,Osaka,Mobile
User020,Session00086,Add to Cart,2025-02-04 00:37:12,Prod103,Books,15.99,Sapporo,Mobile
User020,Session00026,Add to Cart,2025-02-04 13:21:12,Prod102,Clothing,49.99,Kyoto,Desktop
User003,Session00079,Page View,2025-02-04 22:50:50,Prod102,Clothing,49.99,Hiroshima,Tablet
User018,Session00021,Page View,2025-02-04 20:54:37,Prod104,Home & Kitchen,89.99,Tokyo,Desktop
User006,Session00034,Checkout,2025-02-04 21:09:39,Prod102,Clothing,49.99,Fukuoka,Desktop
User013,Session00065,Purchase,2025-02-04 08:22:55,Prod103,Books,15.99,Osaka,Mobile
User017,Session00080,Checkout,2025-02-04 16:48:22,Prod103,Books,15.99,Nagoya,Tablet
User020,Session00051,Add to Cart,2025-02-04 15:31:23,Prod103,Books,15.99,Tokyo,Tablet
User009,Session00039,Purchase,2025-02-04 15:31:56,Prod106,Sports,59.99,Fukuoka,Desktop
User008,Session00074,Checkout,2025-02-04 20:18:22,Prod104,Home & Kitchen,89.99,Sapporo,Desktop
User002,Session00074,Checkout,2025-02-04 14:24:38,Prod104,Home & Kitchen,89.99,Sendai,Desktop
User012,Session00074,Search,2025-02-04 03:23:21,,,,Hiroshima,Desktop
User013,Session00098,Add to Cart,2025-02-04 03:45:17,Prod106,Sports,59.99,Nagoya,Tablet
User010,Session00044,Search,2025-02-04 11:19:06,,,,Osaka,Mobile
User016,Session00053,Checkout,2025-02-04 18:53:13,Prod101,Electronics,199.99,Sendai,Mobile
User006,Session00029,Search,2025-02-04 13:12:32,,,,Sendai,Mobile
User005,Session00037,Checkout,2025-02-04 17:59:54,Prod102,Clothing,49.99,Fukuoka,Mobile
User011,Session00042,Checkout,2025-02-04 13:48:22,Prod106,Sports,59.99,Nagoya,Tablet
User017,Session00036,Page View,2025-02-04 02:04:20,Prod106,Sports,59.99,Tokyo,Mobile
User014,Session00006,Add to Cart,2025-02-04 03:27:11,Prod103,Books,15.99,Kyoto,Mobile
User019,Session00006,Checkout,2025-02-04 01:35:34,Prod105,Toys,29.99,Tokyo,Desktop
User012,Session00046,Purchase,2025-02-04 13:25:51,Prod105,Toys,29.99,Sapporo,Mobile
User015,Session00063,Checkout,2025-02-04 15:24:52,Prod101,Electronics,199.99,Sendai,Mobile
User019,Session00032,Search,2025-02-04 05:50:29,,,,Fukuoka,Tablet
User011,Session00055,Purchase,2025-02-04 01:03:19,Prod103,Books,15.99,Fukuoka,Desktop
User012,Session00064,Logout,2025-02-04 01:09:03,,,,Fukuoka,Tablet
User010,Session00061,Search,2025-02-04 09:11:56,,,,Sendai,Tablet
User010,Session00087,Add to Cart,2025-02-04 22:28:00,Prod102,Clothing,49.99,Sapporo,Tablet
User005,Session00096,Logout,2025-02-04 07:26:43,,,,Sendai,Tablet
User010,Session00026,Search,2025-02-04 10:15:36,,,,Sapporo,Mobile
User010,Session00024,Logout,2025-02-04 17:10:48,,,,Sendai,Mobile
User017,Session00083,Logout,2025-02-04 03:48:25,,,,Sapporo,Mobile
User018,Session00012,Checkout,2025-02-04 19:30:08,Prod106,Sports,59.99,Sapporo,Mobile
User020,Session00062,Add to Cart,2025-02-04 13:09:33,Prod104,Home & Kitchen,89.99,Fukuoka,Tablet
User020,Session00078,Logout,2025-02-04 04:08:51,,,,Kyoto,Tablet
User013,Session00057,Logout,2025-02-04 01:45:25,,,,Tokyo,Tablet
User001,Session00073,Purchase,2025-02-04 07:25:05,Prod103,Books,15.99,Nagoya,Mobile
User020,Session00052,Purchase,2025-02-04 09:23:38,Prod102,Clothing,49.99,Nagoya,Mobile
User014,Session00093,Page View,2025-02-04 17:53:11,Prod102,Clothing,49.99,Sendai,Mobile
User009,Session00007,Page View,2025-02-04 03:40:28,Prod105,Toys,29.99,Sapporo,Desktop
User017,Session00043,Purchase,2025-02-04 09:14:17,Prod105,Toys,29.99,Kyoto,Desktop
User005,Session00047,Page View,2025-02-04 15:23:54,Prod104,Home & Kitchen,89.99,Nagoya,Mobile
User011,Session00005,Purchase,2025-02-04 03:44:23,Prod106,Sports,59.99,Kyoto,Tablet
User019,Session00011,Logout,2025-02-04 11:29:07,,,,Sendai,Tablet
User005,Session00028,Page View,2025-02-04 08:30:08,Prod101,Electronics,199.99,Hiroshima,Desktop
User012,Session00078,Purchase,2025-02-04 01:25:54,Prod103,Books,15.99,Osaka,Mobile
User004,Session00008,Add to Cart,2025-02-04 23:50:01,Prod102,Clothing,49.99,Nagoya,Tablet
User019,Session00089,Purchase,2025-02-04 01:19:41,Prod105,Toys,29.99,Tokyo,Tablet
User016,Session00042,Add to Cart,2025-02-04 20:35:05,Prod103,Books,15.99,Nagoya,Mobile
User007,Session00031,Search,2025-02-04 09:25:47,,,,Fukuoka,Mobile
User007,Session00076,Checkout,2025-02-04 20:19:09,Prod101,Electronics,199.99,Tokyo,Tablet
User009,Session00055,Logout,2025-02-04 23:36:35,,,,Hiroshima,Tablet
User017,Session00098,Logout,2025-02-04 00:24:36,,,,Nagoya,Mobile
User001,Session00027,Checkout,2025-02-04 00:00:57,Prod101,Electronics,199.99,Hiroshima,Tablet
User015,Session00022,Search,2025-02-04 19:18:46,,,,Sapporo,Desktop
User003,Session00062,Page View,2025-02-04 16:14:59,Prod104,Home & Kitchen,89.99,Sapporo,Tablet
User012,Session00044,Checkout,2025-02-04 14:19:01,Prod104,Home & Kitchen,89.99,Osaka,Desktop
User016,Session00010,Logout,2025-02-04 22:07:35,,,,Osaka,Tablet
User006,Session00028,Logout,2025-02-04 18:26:52,,,,Sendai,Mobile
User017,Session00068,Logout,2025-02-04 05:19:07,,,,Nagoya,Mobile
User002,Session00057,Checkout,2025-02-04 20:03:56,Prod106,Sports,59.99,Hiroshima,Desktop
User019,Session00026,Logout,2025-02-04 21:10:32,,,,Kyoto,Tablet
User013,Session00076,Purchase,2025-02-04 08:49:02,Prod103,Books,15.99,Hiroshima,Desktop
User018,Session00068,Page View,2025-02-04 23:02:21,Prod104,Home & Kitchen,89.99,Sendai,Desktop
User010,Session00063,Logout,2025-02-04 06:16:48,,,,Osaka,Mobile
User005,Session00005,Purchase,2025-02-04 11:54:19,Prod102,Clothing,49.99,Tokyo,Desktop
User009,Session00096,Purchase,2025-02-04 20:28:43,Prod102,Clothing,49.99,Tokyo,Tablet
User015,Session00092,Search,2025-02-04 08:27:42,,,,Sapporo,Tablet
User019,Session00065,Purchase,2025-02-04 01:21:06,Prod101,Electronics,199.99,Osaka,Tablet
User007,Session00022,Purchase,2025-02-04 02:55:13,Prod102,Clothing,49.99,Sendai,Tablet
User009,Session00098,Purchase,2025-02-04 14:01:40,Prod106,Sports,59.99,Kyoto,Desktop
User020,Session00024,Logout,2025-02-04 10:45:46,,,,Osaka,Mobile
User020,Session00079,Add to Cart,2025-02-04 14:13:40,Prod106,Sports,59.99,Sendai,Desktop
User002,Session00064,Add to Cart,2025-02-04 09:56:26,Prod106,Sports,59.99,Nagoya,Tablet
User018,Session00003,Checkout,2025-02-04 10:55:30,Prod101,Electronics,199.99,Tokyo,Tablet
User013,Session00055,Add to Cart,2025-02-04 04:22:03,Prod105,Toys,29.99,Kyoto,Desktop
User003,Session00050,Purchase,2025-02-04 01:05:48,Prod106,Sports,59.99,Sapporo,Desktop
User009,Session00077,Checkout,2025-02-04 03:24:55,Prod103,Books,15.99,Osaka,Desktop
User009,Session00071,Page View,2025-02-04 00:55:19,Prod102,Clothing,49.99,Hiroshima,Tablet
User005,Session00065,Search,2025-02-04 17:33:05,,,,Fukuoka,Desktop
User003,Session00085,Search,2025-02-04 22:39:33,,,,Fukuoka,Tablet
User004,Session00077,Add to Cart,2025-02-04 23:06:16,Prod102,Clothing,49.99,Osaka,Tablet
User004,Session00045,Add to Cart,2025-02-04 01:14:05,Prod105,Toys,29.99,Nagoya,Mobile
User003,Session00065,Add to Cart,2025-02-04 22:30:29,Prod101,Electronics,199.99,Hiroshima,Tablet
User002,Session00082,Page View,2025-02-04 00:53:08,Prod104,Home & Kitchen,89.99,Nagoya,Tablet
User012,Session00031,Search,2025-02-04 09:30:47,,,,Sendai,Desktop
User007,Session00019,Checkout,2025-02-04 08:35:00,Prod106,Sports,59.99,Kyoto,Tablet
User009,Session00018,Logout,2025-02-04 02:48:28,,,,Fukuoka,Mobile
User011,Session00007,Purchase,2025-02-04 13:24:48,Prod104,Home & Kitchen,89.99,Hiroshima,Desktop
User015,Session00035,Page View,2025-02-04 10:43:58,Prod106,Sports,59.99,Nagoya,Mobile
User012,Session00053,Logout,2025-02-04 14:01:51,,,,Fukuoka,Tablet
User008,Session00051,Add to Cart,2025-02-04 02:04:15,Prod102,Clothing,49.99,Sendai,Mobile
User013,Session00016,Search,2025-02-04 00:09:40,,,,Tokyo,Tablet
User006,Session00014,Search,2025-02-04 00:36:12,,,,Sendai,Tablet
User009,Session00092,Purchase,2025-02-04 21:57:06,Prod102,Clothing,49.99,Fukuoka,Mobile
User020,Session00082,Page View,2025-02-04 08:06:09,Prod103,Books,15.99,Tokyo,Desktop
User020,Session00084,Logout,2025-02-04 23:23:08,,,,Sapporo,Mobile
User010,Session00003,Page View,2025-02-04 01:57:11,Prod103,Books,15.99,Sapporo,Tablet
User014,Session00078,Checkout,2025-02-04 01:18:13,Prod103,Books,15.99,Tokyo,Desktop
User019,Session00002,Purchase,2025-02-04 13:29:22,Prod106,Sports,59.99,Kyoto,Mobile
